point_id,profile_id,point_type,feature,value,unit,provenance,standard_uncertainty,donor_distance_m,source_cell_id,model_feature_allowed,source_reference_year
P-V02-W004,P-V02,WORK,terrain_TRI_relative,0.327777777777778,relative,C/R,0.1,25.91162928,G050-003090,True,2022
P-V02-W004,P-V02,WORK,terrain_roughness_relative,0.832679738562092,relative,C/R,0.1,25.91162928,G050-003090,True,2022
P-V02-W005,P-V02,WORK,settlement_anchor_map_mm,314.155251141553,mm,D,34.71232877,0,G050-003091,False,2022
P-V02-W005,P-V02,WORK,kzt,0.542458100558659,1,D,0.032,0,G050-003091,True,2022
P-V02-W005,P-V02,WORK,ko,0.409497206703911,1,D,0.014,0,G050-003091,True,2022
P-V02-W005,P-V02,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-003091,True,2022
P-V02-W005,P-V02,WORK,fill_density,0.834710717201233,1,C/R,0.08,25.85881559,G050-003091,True,2022
P-V02-W005,P-V02,WORK,fault_distance_m,15.2165828176424,m,C/R,25,25.85881559,G050-003091,True,2022
P-V02-W005,P-V02,WORK,lithology,carnallite,category,D,,0,G050-003091,True,2022
P-V02-W005,P-V02,WORK,terrain_TRI_relative,0.233333333333333,relative,C/R,0.1,25.85881559,G050-003091,True,2022
P-V02-W005,P-V02,WORK,terrain_roughness_relative,0.349019607843137,relative,C/R,0.1,25.85881559,G050-003091,True,2022
P-V02-W006,P-V02,WORK,settlement_anchor_map_mm,333.789954337899,mm,D,35.00684932,0,G050-003173,False,2022
P-V02-W006,P-V02,WORK,kzt,0.542458100558659,1,D,0.032,0,G050-003173,True,2022
P-V02-W006,P-V02,WORK,ko,0.65,1,D,0.014,0,G050-003173,True,2022
P-V02-W006,P-V02,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-003173,True,2022
P-V02-W006,P-V02,WORK,fill_density,0.909090936183929,1,C/R,0.08,16.869605,G050-003173,True,2022
P-V02-W006,P-V02,WORK,fault_distance_m,66.3613646428134,m,C/R,25,16.869605,G050-003173,True,2022
P-V02-W006,P-V02,WORK,lithology,carnallite,category,D,,0,G050-003173,True,2022
P-V02-W006,P-V02,WORK,terrain_TRI_relative,0.305555555555556,relative,C/R,0.1,16.869605,G050-003173,True,2022
P-V02-W006,P-V02,WORK,terrain_roughness_relative,0.588235294117647,relative,C/R,0.1,16.869605,G050-003173,True,2022
P-V02-W007,P-V02,WORK,settlement_anchor_map_mm,117.808219178082,mm,D,31.76712329,0,G050-003174,False,2022
P-V02-W007,P-V02,WORK,kzt,0.537988826815642,1,D,0.032,0,G050-003174,True,2022
P-V02-W007,P-V02,WORK,ko,0.407541899441341,1,D,0.014,0,G050-003174,True,2022
P-V02-W007,P-V02,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-003174,True,2022
P-V02-W007,P-V02,WORK,fill_density,0.925619840621948,1,C/R,0.08,26.85512828,G050-003174,True,2022
P-V02-W007,P-V02,WORK,fault_distance_m,101.796762171313,m,C/R,25,26.85512828,G050-003174,True,2022
P-V02-W007,P-V02,WORK,lithology,carnallite,category,D,,0,G050-003174,True,2022
P-V02-W007,P-V02,WORK,terrain_TRI_relative,0.322222222222222,relative,C/R,0.1,26.85512828,G050-003174,True,2022
P-V02-W007,P-V02,WORK,terrain_roughness_relative,0.615686274509804,relative,C/R,0.1,26.85512828,G050-003174,True,2022
P-V02-REF-B,P-V02,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-V02-REF-B,P-V02,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-V02-REF-B,P-V02,REF,ko,0.3,1,S_REF,,0,,True,2022
P-V02-REF-B,P-V02,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-V02-REF-B,P-V02,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-V02-REF-B,P-V02,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-V02-REF-B,P-V02,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-V02-REF-B,P-V02,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-V02-REF-B,P-V02,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-V03-REF-A,P-V03,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-V03-REF-A,P-V03,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-V03-REF-A,P-V03,REF,ko,0.3,1,S_REF,,0,,True,2022
P-V03-REF-A,P-V03,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-V03-REF-A,P-V03,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-V03-REF-A,P-V03,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-V03-REF-A,P-V03,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-V03-REF-A,P-V03,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-V03-REF-A,P-V03,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-V03-W001,P-V03,WORK,settlement_anchor_map_mm,490.867579908675,mm,D,37.3630137,0,G050-005534,False,2022
P-V03-W001,P-V03,WORK,kzt,0.475266571165867,1,R,0.072,50,G050-005534,True,2022
P-V03-W001,P-V03,WORK,ko,0.495530726256983,1,D,0.014,0,G050-005534,True,2022
P-V03-W001,P-V03,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-005534,True,2022
P-V03-W001,P-V03,WORK,fill_density,0.793388426303864,1,C/R,0.08,29.88107122,G050-005534,True,2022
P-V03-W001,P-V03,WORK,fault_distance_m,365.126021095514,m,C/R,25,29.88107122,G050-005534,True,2022
P-V03-W001,P-V03,WORK,lithology,mixed_salts,category,R,,50,G050-005534,True,2022
P-V03-W001,P-V03,WORK,terrain_TRI_relative,0.355555555555556,relative,C/R,0.1,29.88107122,G050-005534,True,2022
P-V03-W001,P-V03,WORK,terrain_roughness_relative,0.464052287581699,relative,C/R,0.1,29.88107122,G050-005534,True,2022
P-V03-W002,P-V03,WORK,settlement_anchor_map_mm,510.502283105023,mm,D,37.65753425,0,G050-005535,False,2022
P-V03-W002,P-V03,WORK,kzt,0.497765363128492,1,D,0.032,0,G050-005535,True,2022
P-V03-W002,P-V03,WORK,ko,0.495530726256983,1,D,0.014,0,G050-005535,True,2022
P-V03-W002,P-V03,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-005535,True,2022
P-V03-W002,P-V03,WORK,fill_density,0.809917330741882,1,C/R,0.08,19.14760099,G050-005535,True,2022
P-V03-W002,P-V03,WORK,fault_distance_m,362.549999758179,m,C/R,25,19.14760099,G050-005535,True,2022
P-V03-W002,P-V03,WORK,lithology,mixed_salts,category,D,,0,G050-005535,True,2022
P-V03-W002,P-V03,WORK,terrain_TRI_relative,0.394444444444444,relative,C/R,0.1,19.14760099,G050-005535,True,2022
P-V03-W002,P-V03,WORK,terrain_roughness_relative,0.580392156862745,relative,C/R,0.1,19.14760099,G050-005535,True,2022
P-V03-W003,P-V03,WORK,settlement_anchor_map_mm,1374.42922374429,mm,D,50.61643836,0,G050-005536,False,2022
P-V03-W003,P-V03,WORK,kzt,0.484357541899441,1,D,0.032,0,G050-005536,True,2022
P-V03-W003,P-V03,WORK,ko,0.495530726256983,1,D,0.014,0,G050-005536,True,2022
P-V03-W003,P-V03,WORK,seismic_energy_J_m2,7.5,J/m2,R,2.7,50,G050-005536,True,2022
P-V03-W003,P-V03,WORK,fill_density,0.842975199222565,1,C/R,0.08,14.28064128,G050-005536,True,2022
P-V03-W003,P-V03,WORK,fault_distance_m,359.973978420844,m,C/R,25,14.28064128,G050-005536,True,2022
P-V03-W003,P-V03,WORK,lithology,mixed_salts,category,D,,0,G050-005536,True,2022
P-V03-W003,P-V03,WORK,terrain_TRI_relative,0.338888888888889,relative,C/R,0.1,14.28064128,G050-005536,True,2022
P-V03-W003,P-V03,WORK,terrain_roughness_relative,0.677124183006536,relative,C/R,0.1,14.28064128,G050-005536,True,2022
P-V03-W004,P-V03,WORK,settlement_anchor_map_mm,1668.9497716895,mm,D,55.03424658,0,G050-005537,False,2022
P-V03-W004,P-V03,WORK,kzt,0.452995210078962,1,R,0.072,50,G050-005537,True,2022
P-V03-W004,P-V03,WORK,ko,0.495530726256983,1,D,0.014,0,G050-005537,True,2022
P-V03-W004,P-V03,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-005537,True,2022
P-V03-W004,P-V03,WORK,fill_density,0.892561972141266,1,C/R,0.08,17.59189542,G050-005537,True,2022
P-V03-W004,P-V03,WORK,fault_distance_m,357.397957083509,m,C/R,25,17.59189542,G050-005537,True,2022
P-V03-W004,P-V03,WORK,lithology,mixed_salts,category,D,,0,G050-005537,True,2022
P-V03-W004,P-V03,WORK,terrain_TRI_relative,0.227777777777778,relative,C/R,0.1,17.59189542,G050-005537,True,2022
P-V03-W004,P-V03,WORK,terrain_roughness_relative,0.350326797385621,relative,C/R,0.1,17.59189542,G050-005537,True,2022
P-V03-W005,P-V03,WORK,settlement_anchor_map_mm,471.232876712329,mm,D,37.06849315,0,G050-005538,False,2022
P-V03-W005,P-V03,WORK,kzt,0.410750534489897,1,R,0.072,50,G050-005538,True,2022
P-V03-W005,P-V03,WORK,ko,0.618715083798883,1,D,0.014,0,G050-005538,True,2022
P-V03-W005,P-V03,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-005538,True,2022
P-V03-W005,P-V03,WORK,fill_density,0.909090936183929,1,C/R,0.08,26.17977193,G050-005538,True,2022
P-V03-W005,P-V03,WORK,fault_distance_m,354.821935746175,m,C/R,25,26.17977193,G050-005538,True,2022
P-V03-W005,P-V03,WORK,lithology,mixed_salts,category,D,,0,G050-005538,True,2022
P-V03-W005,P-V03,WORK,terrain_TRI_relative,0.316666666666667,relative,C/R,0.1,26.17977193,G050-005538,True,2022
P-V03-W005,P-V03,WORK,terrain_roughness_relative,0.471895424836601,relative,C/R,0.1,26.17977193,G050-005538,True,2022
P-V03-W006,P-V03,WORK,settlement_anchor_map_mm,431.963470319634,mm,D,36.47945205,0,G050-005539,False,2022
P-V03-W006,P-V03,WORK,kzt,0.412233908242754,1,R,0.072,50,G050-005539,True,2022
P-V03-W006,P-V03,WORK,ko,0.495530726256983,1,D,0.014,0,G050-005539,True,2022
P-V03-W006,P-V03,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-005539,True,2022
P-V03-W006,P-V03,WORK,fill_density,0.867768585681915,1,C/R,0.08,17.94016703,G050-005539,True,2022
P-V03-W006,P-V03,WORK,fault_distance_m,352.24591440884,m,C/R,25,17.94016703,G050-005539,True,2022
P-V03-W006,P-V03,WORK,lithology,carnallite,category,D,,0,G050-005539,True,2022
P-V03-W006,P-V03,WORK,terrain_TRI_relative,0.0666666666666667,relative,C/R,0.1,17.94016703,G050-005539,True,2022
P-V03-W006,P-V03,WORK,terrain_roughness_relative,0.124183006535948,relative,C/R,0.1,17.94016703,G050-005539,True,2022
P-V03-W007,P-V03,WORK,settlement_anchor_map_mm,215.981735159817,mm,D,33.23972603,0,G050-005540,False,2022
P-V03-W007,P-V03,WORK,kzt,0.399672160948046,1,R,0.072,50,G050-005540,True,2022
P-V03-W007,P-V03,WORK,ko,0.495530726256983,1,D,0.014,0,G050-005540,True,2022
P-V03-W007,P-V03,WORK,seismic_energy_J_m2,7.5,J/m2,R,2.618103524,36.35058729,G050-005540,True,2022
P-V03-W007,P-V03,WORK,fill_density,0.867768585681915,1,C/R,0.08,17.6103009,G050-005540,True,2022
P-V03-W007,P-V03,WORK,fault_distance_m,350.373116638985,m,C/R,25,17.6103009,G050-005540,True,2022
P-V03-W007,P-V03,WORK,lithology,replacement_rock_salt,category,D,,0,G050-005540,True,2022
P-V03-W007,P-V03,WORK,terrain_TRI_relative,0.161111111111111,relative,C/R,0.1,17.6103009,G050-005540,True,2022
P-V03-W007,P-V03,WORK,terrain_roughness_relative,0.27843137254902,relative,C/R,0.1,17.6103009,G050-005540,True,2022
P-V03-REF-B,P-V03,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-V03-REF-B,P-V03,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-V03-REF-B,P-V03,REF,ko,0.3,1,S_REF,,0,,True,2022
P-V03-REF-B,P-V03,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-V03-REF-B,P-V03,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-V03-REF-B,P-V03,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-V03-REF-B,P-V03,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-V03-REF-B,P-V03,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-V03-REF-B,P-V03,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-V04-REF-A,P-V04,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-V04-REF-A,P-V04,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-V04-REF-A,P-V04,REF,ko,0.3,1,S_REF,,0,,True,2022
P-V04-REF-A,P-V04,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-V04-REF-A,P-V04,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-V04-REF-A,P-V04,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-V04-REF-A,P-V04,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-V04-REF-A,P-V04,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-V04-REF-A,P-V04,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-V04-W001,P-V04,WORK,settlement_anchor_map_mm,196.34703196347,mm,D,32.94520548,0,G050-008646,False,2022
P-V04-W001,P-V04,WORK,kzt,0.287709497206704,1,D,0.032,0,G050-008646,True,2022
P-V04-W001,P-V04,WORK,ko,0.307821229050279,1,D,0.014,0,G050-008646,True,2022
P-V04-W001,P-V04,WORK,seismic_energy_J_m2,27.5,J/m2,D,1.2,0,G050-008646,True,2022
P-V04-W001,P-V04,WORK,fill_density,0.900826454162598,1,C/R,0.08,22.9325544,G050-008646,True,2022
P-V04-W001,P-V04,WORK,fault_distance_m,460.573557228131,m,C/R,25,22.9325544,G050-008646,True,2022
P-V04-W001,P-V04,WORK,lithology,carnallite,category,D,,0,G050-008646,True,2022
P-V04-W001,P-V04,WORK,terrain_TRI_relative,0.0166666666666667,relative,C/R,0.1,22.9325544,G050-008646,True,2022
P-V04-W001,P-V04,WORK,terrain_roughness_relative,0.0522875816993464,relative,C/R,0.1,22.9325544,G050-008646,True,2022
P-V04-W002,P-V04,WORK,settlement_anchor_map_mm,196.34703196347,mm,D,32.94520548,0,G050-008646,False,2022
P-V04-W002,P-V04,WORK,kzt,0.287709497206704,1,D,0.032,0,G050-008646,True,2022
P-V04-W002,P-V04,WORK,ko,0.307821229050279,1,D,0.014,0,G050-008646,True,2022
P-V04-W002,P-V04,WORK,seismic_energy_J_m2,27.5,J/m2,D,1.2,0,G050-008646,True,2022
P-V04-W002,P-V04,WORK,fill_density,0.900826454162598,1,C/R,0.08,18.75403407,G050-008646,True,2022
P-V04-W002,P-V04,WORK,fault_distance_m,460.573557228131,m,C/R,25,18.75403407,G050-008646,True,2022
P-V04-W002,P-V04,WORK,lithology,carnallite,category,D,,0,G050-008646,True,2022
P-V04-W002,P-V04,WORK,terrain_TRI_relative,0.0166666666666667,relative,C/R,0.1,18.75403407,G050-008646,True,2022
P-V04-W002,P-V04,WORK,terrain_roughness_relative,0.0522875816993464,relative,C/R,0.1,18.75403407,G050-008646,True,2022
P-V04-W003,P-V04,WORK,settlement_anchor_map_mm,196.34703196347,mm,D,32.94520548,0,G050-008648,False,2022
P-V04-W003,P-V04,WORK,kzt,0.238547486033519,1,D,0.032,0,G050-008648,True,2022
P-V04-W003,P-V04,WORK,ko,0.327374301675978,1,D,0.014,0,G050-008648,True,2022
P-V04-W003,P-V04,WORK,seismic_energy_J_m2,27.5,J/m2,D,1.2,0,G050-008648,True,2022
P-V04-W003,P-V04,WORK,fill_density,0.826446294784546,1,C/R,0.08,6.570205917,G050-008648,True,2022
P-V04-W003,P-V04,WORK,fault_distance_m,513.635668466929,m,C/R,25,6.570205917,G050-008648,True,2022
P-V04-W003,P-V04,WORK,lithology,carnallite,category,D,,0,G050-008648,True,2022
P-V04-W003,P-V04,WORK,terrain_TRI_relative,0.505555555555556,relative,C/R,0.1,6.570205917,G050-008648,True,2022
P-V04-W003,P-V04,WORK,terrain_roughness_relative,0.359477124183006,relative,C/R,0.1,6.570205917,G050-008648,True,2022
P-V04-W004,P-V04,WORK,settlement_anchor_map_mm,333.789954337899,mm,D,35.00684932,0,G050-008650,False,2022
P-V04-W004,P-V04,WORK,kzt,0.234078212290503,1,D,0.032,0,G050-008650,True,2022
P-V04-W004,P-V04,WORK,ko,0.343016759776536,1,D,0.014,0,G050-008650,True,2022
P-V04-W004,P-V04,WORK,seismic_energy_J_m2,27.5,J/m2,D,1.2,0,G050-008650,True,2022
P-V04-W004,P-V04,WORK,fill_density,0.983471095561981,1,C/R,0.08,14.13404802,G050-008650,True,2022
P-V04-W004,P-V04,WORK,fault_distance_m,477.422491878379,m,C/R,25,14.13404802,G050-008650,True,2022
P-V04-W004,P-V04,WORK,lithology,carnallite,category,D,,0,G050-008650,True,2022
P-V04-W004,P-V04,WORK,terrain_TRI_relative,0.833333333333333,relative,C/R,0.1,14.13404802,G050-008650,True,2022
P-V04-W004,P-V04,WORK,terrain_roughness_relative,0.301960784313726,relative,C/R,0.1,14.13404802,G050-008650,True,2022
P-V04-W005,P-V04,WORK,settlement_anchor_map_mm,333.789954337899,mm,D,35.00684932,0,G050-008650,False,2022
P-V04-W005,P-V04,WORK,kzt,0.234078212290503,1,D,0.032,0,G050-008650,True,2022
P-V04-W005,P-V04,WORK,ko,0.343016759776536,1,D,0.014,0,G050-008650,True,2022
P-V04-W005,P-V04,WORK,seismic_energy_J_m2,27.5,J/m2,D,1.2,0,G050-008650,True,2022
P-V04-W005,P-V04,WORK,fill_density,0.983471095561981,1,C/R,0.08,10.58789191,G050-008650,True,2022
P-V04-W005,P-V04,WORK,fault_distance_m,477.422491878379,m,C/R,25,10.58789191,G050-008650,True,2022
P-V04-W005,P-V04,WORK,lithology,carnallite,category,D,,0,G050-008650,True,2022
P-V04-W005,P-V04,WORK,terrain_TRI_relative,0.833333333333333,relative,C/R,0.1,10.58789191,G050-008650,True,2022
P-V04-W005,P-V04,WORK,terrain_roughness_relative,0.301960784313726,relative,C/R,0.1,10.58789191,G050-008650,True,2022
P-V04-W006,P-V04,WORK,settlement_anchor_map_mm,235.616438356164,mm,D,33.53424658,0,G050-008651,False,2022
P-V04-W006,P-V04,WORK,kzt,0.220670391061452,1,D,0.032,0,G050-008651,True,2022
P-V04-W006,P-V04,WORK,ko,0.350837988826816,1,D,0.014,0,G050-008651,True,2022
P-V04-W006,P-V04,WORK,seismic_energy_J_m2,27.5,J/m2,D,1.2,0,G050-008651,True,2022
P-V04-W006,P-V04,WORK,fill_density,0.966942131519318,1,C/R,0.08,7.402876816,G050-008651,True,2022
P-V04-W006,P-V04,WORK,fault_distance_m,444.80129253628,m,C/R,25,7.402876816,G050-008651,True,2022
P-V04-W006,P-V04,WORK,lithology,carnallite,category,D,,0,G050-008651,True,2022
P-V04-W006,P-V04,WORK,terrain_TRI_relative,0.3,relative,C/R,0.1,7.402876816,G050-008651,True,2022
P-V04-W006,P-V04,WORK,terrain_roughness_relative,0.362091503267974,relative,C/R,0.1,7.402876816,G050-008651,True,2022
P-V04-W007,P-V04,WORK,settlement_anchor_map_mm,353.424657534246,mm,D,35.30136986,0,G050-008653,False,2022
P-V04-W007,P-V04,WORK,kzt,0.184916201117318,1,D,0.032,0,G050-008653,True,2022
P-V04-W007,P-V04,WORK,ko,0.65,1,D,0.014,0,G050-008653,True,2022
P-V04-W007,P-V04,WORK,seismic_energy_J_m2,26.3932793533762,J/m2,R,2.563371864,27.22864405,G050-008653,True,2022
P-V04-W007,P-V04,WORK,fill_density,0.942148745059967,1,C/R,0.08,2.939048606,G050-008653,True,2022
P-V04-W007,P-V04,WORK,fault_distance_m,394.415472684144,m,C/R,25,2.939048606,G050-008653,True,2022
P-V04-W007,P-V04,WORK,lithology,carnallite,category,D,,0,G050-008653,True,2022
P-V04-W007,P-V04,WORK,terrain_TRI_relative,0.216666666666667,relative,C/R,0.1,2.939048606,G050-008653,True,2022
P-V04-W007,P-V04,WORK,terrain_roughness_relative,0.281045751633987,relative,C/R,0.1,2.939048606,G050-008653,True,2022
P-V04-REF-B,P-V04,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-V04-REF-B,P-V04,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-V04-REF-B,P-V04,REF,ko,0.3,1,S_REF,,0,,True,2022
P-V04-REF-B,P-V04,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-V04-REF-B,P-V04,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-V04-REF-B,P-V04,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-V04-REF-B,P-V04,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-V04-REF-B,P-V04,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-V04-REF-B,P-V04,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-V05-REF-A,P-V05,REF,settlement_anchor_map_mm,0.0,mm,S_REF,0,0,,False,2022
P-V05-REF-A,P-V05,REF,kzt,0.1,1,S_REF,,0,,True,2022
P-V05-REF-A,P-V05,REF,ko,0.3,1,S_REF,,0,,True,2022
P-V05-REF-A,P-V05,REF,seismic_energy_J_m2,0.0,J/m2,S_REF,,0,,True,2022
P-V05-REF-A,P-V05,REF,fill_density,0.0,1,S_REF,,0,,True,2022
P-V05-REF-A,P-V05,REF,fault_distance_m,9999.0,m,S_REF,,0,,True,2022
P-V05-REF-A,P-V05,REF,lithology,stable_external_reference,category,S_REF,,0,,True,2022
P-V05-REF-A,P-V05,REF,terrain_TRI_relative,,relative,S_REF,,0,,True,2022
P-V05-REF-A,P-V05,REF,terrain_roughness_relative,,relative,S_REF,,0,,True,2022
P-V05-W001,P-V05,WORK,settlement_anchor_map_mm,1276.25570776256,mm,D,49.14383562,0,G050-011974,False,2022
P-V05-W001,P-V05,WORK,kzt,0.238547486033519,1,D,0.032,0,G050-011974,True,2022
P-V05-W001,P-V05,WORK,ko,0.65,1,D,0.014,0,G050-011974,True,2022
P-V05-W001,P-V05,WORK,seismic_energy_J_m2,7.5,J/m2,R,2.668461748,44.7436247,G050-011974,True,2022
P-V05-W001,P-V05,WORK,fill_density,0.677685976028442,1,C/R,0.08,19.94748616,G050-011974,True,2022
P-V05-W001,P-V05,WORK,fault_distance_m,696.262391746623,m,C/R,25,19.94748616,G050-011974,True,2022
P-V05-W001,P-V05,WORK,lithology,carnallite,category,D,,0,G050-011974,True,2022
P-V05-W001,P-V05,WORK,terrain_TRI_relative,0.377777777777778,relative,C/R,0.1,19.94748616,G050-011974,True,2022
P-V05-W001,P-V05,WORK,terrain_roughness_relative,0.70718954248366,relative,C/R,0.1,19.94748616,G050-011974,True,2022
P-V05-W002,P-V05,WORK,settlement_anchor_map_mm,1492.23744292237,mm,D,52.38356164,0,G050-011976,False,2022
P-V05-W002,P-V05,WORK,kzt,0.193854748603352,1,D,0.032,0,G050-011976,True,2022
P-V05-W002,P-V05,WORK,ko,0.65,1,D,0.014,0,G050-011976,True,2022
P-V05-W002,P-V05,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-011976,True,2022
P-V05-W002,P-V05,WORK,fill_density,0.611570239067078,1,C/R,0.08,17.95823149,G050-011976,True,2022
P-V05-W002,P-V05,WORK,fault_distance_m,694.046533193539,m,C/R,25,17.95823149,G050-011976,True,2022
P-V05-W002,P-V05,WORK,lithology,carnallite,category,D,,0,G050-011976,True,2022
P-V05-W002,P-V05,WORK,terrain_TRI_relative,0.344444444444444,relative,C/R,0.1,17.95823149,G050-011976,True,2022
P-V05-W002,P-V05,WORK,terrain_roughness_relative,0.777777777777778,relative,C/R,0.1,17.95823149,G050-011976,True,2022
P-V05-W003,P-V05,WORK,settlement_anchor_map_mm,1492.23744292237,mm,D,52.38356164,0,G050-011976,False,2022
P-V05-W003,P-V05,WORK,kzt,0.193854748603352,1,D,0.032,0,G050-011976,True,2022
P-V05-W003,P-V05,WORK,ko,0.65,1,D,0.014,0,G050-011976,True,2022
P-V05-W003,P-V05,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-011976,True,2022
P-V05-W003,P-V05,WORK,fill_density,0.611570239067078,1,C/R,0.08,2.847504022,G050-011976,True,2022
P-V05-W003,P-V05,WORK,fault_distance_m,694.046533193539,m,C/R,25,2.847504022,G050-011976,True,2022
P-V05-W003,P-V05,WORK,lithology,carnallite,category,D,,0,G050-011976,True,2022
P-V05-W003,P-V05,WORK,terrain_TRI_relative,0.344444444444444,relative,C/R,0.1,2.847504022,G050-011976,True,2022
P-V05-W003,P-V05,WORK,terrain_roughness_relative,0.777777777777778,relative,C/R,0.1,2.847504022,G050-011976,True,2022
P-V05-W004,P-V05,WORK,settlement_anchor_map_mm,1394.06392694064,mm,D,50.9109589,0,G050-011977,False,2022
P-V05-W004,P-V05,WORK,kzt,0.184916201117318,1,D,0.032,0,G050-011977,True,2022
P-V05-W004,P-V05,WORK,ko,0.65,1,D,0.014,0,G050-011977,True,2022
P-V05-W004,P-V05,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-011977,True,2022
P-V05-W004,P-V05,WORK,fill_density,0.586776852607727,1,C/R,0.08,15.26917885,G050-011977,True,2022
P-V05-W004,P-V05,WORK,fault_distance_m,692.877136012438,m,C/R,25,15.26917885,G050-011977,True,2022
P-V05-W004,P-V05,WORK,lithology,carnallite,category,D,,0,G050-011977,True,2022
P-V05-W004,P-V05,WORK,terrain_TRI_relative,,relative,C/R,0.1,15.26917885,G050-011977,True,2022
P-V05-W004,P-V05,WORK,terrain_roughness_relative,,relative,C/R,0.1,15.26917885,G050-011977,True,2022
P-V05-W005,P-V05,WORK,settlement_anchor_map_mm,1472.60273972603,mm,D,52.0890411,0,G050-011979,False,2022
P-V05-W005,P-V05,WORK,kzt,0.229608938547486,1,D,0.032,0,G050-011979,True,2022
P-V05-W005,P-V05,WORK,ko,0.65,1,D,0.014,0,G050-011979,True,2022
P-V05-W005,P-V05,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-011979,True,2022
P-V05-W005,P-V05,WORK,fill_density,0.669421494007111,1,C/R,0.08,12.93724701,G050-011979,True,2022
P-V05-W005,P-V05,WORK,fault_distance_m,690.538341650238,m,C/R,25,12.93724701,G050-011979,True,2022
P-V05-W005,P-V05,WORK,lithology,carnallite,category,D,,0,G050-011979,True,2022
P-V05-W005,P-V05,WORK,terrain_TRI_relative,0.0555555555555556,relative,C/R,0.1,12.93724701,G050-011979,True,2022
P-V05-W005,P-V05,WORK,terrain_roughness_relative,0.0967320261437908,relative,C/R,0.1,12.93724701,G050-011979,True,2022
P-V05-W006,P-V05,WORK,settlement_anchor_map_mm,1472.60273972603,mm,D,52.0890411,0,G050-011979,False,2022
P-V05-W006,P-V05,WORK,kzt,0.229608938547486,1,D,0.032,0,G050-011979,True,2022
P-V05-W006,P-V05,WORK,ko,0.65,1,D,0.014,0,G050-011979,True,2022
P-V05-W006,P-V05,WORK,seismic_energy_J_m2,7.5,J/m2,D,1.2,0,G050-011979,True,2022
