plan_unit_id,source_component_index,area_m2,representative_x_local_m,representative_y_local_m,geometry_source,geometry_method,geometry_provenance,geometry_standard_uncertainty_m,settlement_reference_map_mm_mean,settlement_reference_map_mm_min,settlement_reference_map_mm_max,kzt_reconstructed_mean,kzt_reconstructed_min,kzt_reconstructed_max,ko_reconstructed_mean,ko_reconstructed_min,ko_reconstructed_max,seismic_energy_mid_J_m2_reconstructed_mean,seismic_energy_mid_J_m2_reconstructed_min,seismic_energy_mid_J_m2_reconstructed_max,backfill_hatch_density_mean,backfill_hatch_density_min,backfill_hatch_density_max,terrain_TRI_relative_mean,terrain_TRI_relative_min,terrain_TRI_relative_max,terrain_roughness_relative_mean,terrain_roughness_relative_min,terrain_roughness_relative_max,distance_to_reconstructed_fault_m_mean,distance_to_reconstructed_fault_m_min,distance_to_reconstructed_fault_m_max,lithology_mode,grid_sample_count,unit_aggregation_status,fallback_distance_m
PU-0409,404,31304.1922301443,22639.103019682,40689.5790812323,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,245.082238450691,39.2694063926938,419.409164596213,0.751906723664598,0.564804469273743,0.88659217877095,0.501396648044693,0.493575418994413,0.526815642458101,27.5,27.5,27.5,0.3316564809369,0.123966939747334,0.735537171363831,0.23125,0,0.522222222222222,0.317728758169935,0.0287581699346405,0.579084967320261,360.454425833283,282.156846294241,445.400600350203,carnallite,23,representative_samples_within_polygon,0
PU-0410,408,30935.9076156724,27823.6089572124,40682.2068801418,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,646.963470319635,235.616438356164,1668.9497716895,0.4300142564391,0.287709497206704,0.542458100558659,0.506480446927374,0.432960893854749,0.65,7.5,7.5,7.5,0.0805785118602216,0,0.256198346614838,0,0,0,0.280968858131488,0.0274509803921569,0.713725490196078,246.225794782223,201.998566519444,290.712046366435,carnallite,20,representative_samples_within_polygon,0
PU-0411,417,196172.937975571,27107.575024342,40674.8346790512,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,980.658070139865,274.885844748858,2002.7397260274,0.469618474772959,0.287709497206704,0.864245810055866,0.510928971034567,0.382122905027933,0.65,7.5,7.5,7.5,0.497092133387923,0.0991735532879829,0.851239681243896,0.268659420289855,0.00555555555555556,0.577777777777778,0.479838022165388,0.0405228758169935,0.841830065359477,550.846511344318,316.7512433526,763.02308049665,carnallite,108,representative_samples_within_polygon,0
PU-0412,407,42966.5383551002,27632.1115100494,40674.8346790512,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,686.357794801782,235.616438356164,1826.02739726027,0.484924913388683,0.287709497206704,0.542458100558659,0.523851144350334,0.427094972067039,0.65,7.5,7.5,7.5,0.0346574247063648,0,0.148760333657265,0.105777777777778,0,0.216666666666667,0.250980392156863,0.0235294117647059,0.61437908496732,438.285483697786,360.756880364059,521.096213086602,carnallite,31,representative_samples_within_polygon,0
PU-0413,401,55242.6921708427,21583.2899724872,40667.4624779607,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,333.54910149199,39.2694063926938,1197.71689497717,0.625288411874394,0.578212290502793,0.824022346368715,0.507045244694917,0.329329608938548,0.65,27.5,27.5,27.5,0.122589531354606,0,0.545454561710358,0.0272222222222222,0,0.266666666666667,0.344967320261438,0.0352941176470588,0.661437908496732,56.5852634557963,9.42102519868112,143.038120908209,partial_KCl_replacement,30,representative_samples_within_polygon,0
PU-0414,411,73411.3998181418,25101.0148171122,40660.0902768702,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,182.265700951748,100.001,462.278579479432,0.663454457615487,0.613966480446927,0.756983240223464,0.55957724820991,0.495530726256983,0.628491620111732,7.50876660021385,7.5,7.81559760769866,0.0252525252031369,0,0.223140493035316,0,0,0,0.298491704374057,0.0274509803921569,0.803921568627451,63.2221233464018,0.938051257686361,140.809345951498,carnallite,36,representative_samples_within_polygon,0
PU-0415,412,72183.7844365675,25442.3798316202,40660.0902768702,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,2854.80440144726,2067.49872278293,3455.70776255708,0.595039269766936,0.564804469273743,0.636312849162011,0.560578004869438,0.550279329608939,0.628491620111732,7.5,7.5,7.5,0.105371900549572,0,0.512396693229675,0,0,0,0.236519607843137,0.0235294117647059,0.768627450980392,32.0692516815611,0.209234126923937,99.6715684103215,carnallite,36,representative_samples_within_polygon,0
PU-0416,416,11662.3461249558,26624.6684184527,40660.0902768702,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,2020.58945620589,1767.12328767123,2375.79908675799,0.552485038185681,0.537988826815642,0.560335195530726,0.591229521514773,0.518994413407821,0.628491620111732,7.5,7.5,7.5,0.186326071619987,0.0826446264982224,0.239669427275658,0.101010101010101,0,0.227777777777778,0.459180035650624,0.0627450980392157,0.767320261437908,396.355343039659,299.832194575084,502.811369557643,carnallite,11,representative_samples_within_polygon,0
PU-0417,410,54137.8383274267,24792.9537064586,40652.7180757796,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1342.69703955568,127.622222353721,3141.55251141553,0.722689512540926,0.681005586592179,0.770391061452514,0.559095838554391,0.511173184357542,0.603072625698324,7.5,7.5,7.5,0.19077135115448,0.0165289249271154,0.454545468091965,0.0701149425287356,0,0.366666666666667,0.253189091728645,0.0313725490196078,0.823529411764706,82.8730842367709,0.28157259842694,223.091996592576,carnallite,36,representative_samples_within_polygon,0
PU-0418,409,76603.1998102355,24476.5666198415,40637.9736735986,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,3085.66883025724,2847.03196347032,3377.16894977169,0.757146087596629,0.739106145251397,0.846368715083799,0.564703597453736,0.561304725916503,0.567115059739402,7.5,7.5,7.5,0.334317196692739,0,0.677685976028442,0.320867208672087,0.0277777777777778,0.6,0.507986609277857,0.0470588235294118,0.813071895424837,269.551861133517,130.210092991557,357.995595145211,carnallite,42,representative_samples_within_polygon,0
PU-0419,424,114904.799715354,28481.3610583376,40630.601472508,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,217.379594437362,39.2694063926938,471.232876712329,0.286688177475973,0.275515483219144,0.292270063203688,0.648643932188267,0.644134078212291,0.65,10.3948850077174,7.5,12.5,0.468658618141825,0,0.966942131519318,0.0587448559670782,0,0.305555555555556,0.234785766158315,0.0235294117647059,0.58562091503268,132.725622129595,11.2073216313074,288.792678368693,carnallite,65,representative_samples_within_polygon,0
PU-0420,425,89124.8767022941,29064.1793757902,40623.2292714175,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,237.807968371166,0,471.232876712329,0.287089074148562,0.27884008101313,0.305586592178771,0.557824468376765,0.319553072625698,0.65,7.54032034680922,7.5,8.22386333824709,0.272396695334464,0,1,0.217573696145125,0,0.494444444444444,0.42531679338402,0.0509803921568628,0.8,136.43652242992,2.53849829580996,257.536798368572,carnallite,50,representative_samples_within_polygon,0
PU-0421,426,9207.11536180714,29372.2404864438,40623.2292714175,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,198.310502283105,0,333.789954337899,0.282068312192195,0.279047200739617,0.284498253800733,0.513519553072626,0.309776536312849,0.65,7.58256654001652,7.5,7.92076204377555,0.739669436216354,0.603305757045746,0.909090936183929,0,0,0,0.164313725490196,0.12156862745098,0.192156862745098,35.0535414634014,7.03114079411117,61.0873535224422,carnallite,10,representative_samples_within_polygon,0
PU-0422,421,22219.8384064946,26508.1047549622,40615.857070327,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,2477.12089899177,2022.37442922374,2748.85844748858,0.586905321714051,0.537988826815642,0.783798882681564,0.572387165510602,0.552234636871508,0.632402234636872,7.5,7.5,7.5,0.0914994083078844,0,0.289256185293198,0.00555555555555556,0,0.0277777777777778,0.16387403446227,0.0261437908496732,0.313725490196078,345.129948227545,236.493974680971,472.283754656118,carnallite,14,representative_samples_within_polygon,0
PU-0423,420,17432.138418355,26358.2371876172,40608.4848692364,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,2910.1025766851,2611.41552511416,3298.6301369863,0.430829616083974,0.345810055865922,0.546927374301676,0.558929698711687,0.552234636871508,0.576582117459887,7.5,7.5,7.5,0.0172176307532936,0,0.0578512400388718,0.0861111111111111,0,0.227777777777778,0.324183006535948,0.109803921568628,0.701960784313725,301.741350900968,193.229809319904,409.557365317429,carnallite,12,representative_samples_within_polygon,0
PU-0424,427,92807.722847018,29538.760005716,40608.4848692364,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,185.383337508635,0,333.789954337899,0.283541724111596,0.280108678110389,0.287709497206704,0.582140463589361,0.305865921787709,0.65,7.80992824375628,7.5,12.5,0.767829815546672,0.495867758989334,1,0.00359477124183007,0,0.0111111111111111,0.206535947712418,0.0235294117647059,0.551633986928105,139.347069324619,8.0757910611843,274.158903965713,carnallite,54,representative_samples_within_polygon,0
PU-0425,429,3928.36922103817,23435.8196243903,40564.2516626932,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1776.94063926941,1492.23744292237,2022.37442922374,0.779986356354756,0.703351955307263,0.846368715083799,0.495530726256983,0.495530726256983,0.495530726256983,12.5,12.5,12.5,0.319559233884017,0.148760333657265,0.479338854551315,0.270833333333333,0.105555555555556,0.738888888888889,0.184967320261438,0.0666666666666667,0.526797385620915,43.0342389130659,5.67302163053752,77.8095847563556,carnallite,6,representative_samples_within_polygon,0
PU-0426,402,211395.368707092,22063.4409489125,40542.1350594216,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,258.074060877193,0,1040.63926940639,0.647560221876707,0.573743016759777,0.824022346368715,0.510667112785896,0.493575418994413,0.628491620111732,27.5,27.5,27.5,0.68102206597361,0.0743801668286324,1,0.0780092592592593,0,0.5,0.428812636165577,0.0352941176470588,0.824836601307189,131.30353056171,0.273982012534626,436.065797720777,mixed_salts,109,representative_samples_within_polygon,0
PU-0427,423,57943.4460103061,28015.1064043755,40512.6462550594,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,299.718539937871,117.808219178082,981.735159817351,0.548072117934935,0.283240223463687,0.761452513966481,0.640207915337977,0.600701463757258,0.65,12.4381467377705,11.8770357622399,12.5,0.529958675056696,0.338842988014221,0.801652908325195,0.00148148148148148,0,0.0111111111111111,0.22479302832244,0.0287581699346405,0.682352941176471,63.9068246065187,0.506933925206098,122.170566146417,carnallite,40,representative_samples_within_polygon,0
PU-0428,433,18045.9461091419,21385.4439686519,40497.9018528783,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,268.73536564981,78.5388127853876,903.196347031963,0.634539710794633,0.587150837988827,0.783798882681564,0.623206123614117,0.537161030225867,0.65,27.5,27.5,27.5,0.381345921062997,0.0413223132491112,0.685950398445129,0,0,0,0.342857142857143,0.0235294117647059,0.63921568627451,45.4041423273344,0.139324070931407,108.708920327176,sylvinite,14,representative_samples_within_polygon,0
PU-0429,422,36337.4152946002,22445.0284847208,40490.5296517878,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,455.890802634415,58.9041095890407,1747.48858447489,0.714139857445579,0.618435754189944,0.819553072625698,0.560035473864259,0.495530726256983,0.638268156424581,27.5,27.5,27.5,0.583927043553056,0.140495866537094,1,0.182679738562091,0,0.483333333333333,0.434832756632065,0.0209150326797386,0.779084967320261,287.917556386918,136.503979378146,451.420962454714,carnallite,29,representative_samples_within_polygon,0
PU-0430,430,39774.7383630063,23594.0131676989,40490.5296517878,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1977.26344956877,1511.87214611872,2552.51141552511,0.708969004049875,0.685474860335196,0.810614525139665,0.54049648508835,0.487709497206704,0.640223463687151,10.5050838181176,7.5,12.5,0.242079889168963,0,0.570247948169708,0.265384615384615,0,0.688888888888889,0.315334338863751,0.0235294117647059,0.756862745098039,96.5530059520925,0.779540838067037,198.081119680099,carnallite,24,representative_samples_within_polygon,0
PU-0431,431,47876.9998813968,23818.8145187163,40490.5296517878,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,700.925235858478,129.157990701492,2945.20547945205,0.7292265591775,0.672067039106145,0.873184357541899,0.522801783613816,0.493575418994413,0.640223463687151,11.939219165775,7.5,12.5,0.492221678004545,0.330578505992889,0.685950398445129,0.269444444444444,0.0166666666666667,0.661111111111111,0.476370035193565,0.0392156862745098,0.901960784313726,42.0799906589253,1.73819241935245,117.783213475109,carnallite,34,representative_samples_within_polygon,0
PU-0432,432,83723.3690233653,24106.0606894608,40490.5296517878,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,253.329301461228,100.468088499024,3239.72602739726,0.745250188965585,0.689944134078212,0.868715083798883,0.574431951931344,0.550279329608939,0.628491620111732,10.6160610164223,7.5,12.5,0.423741546882824,0.181818187236786,0.669421494007111,0.178298611111111,0,0.4,0.352410130718954,0.0261437908496732,0.841830065359477,85.8344614576266,2.21729799641389,194.872439152654,carnallite,44,representative_samples_within_polygon,0
PU-0433,434,24306.7845551709,21662.3867441415,40483.1574506973,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,352.197488584475,333.789954337899,431.963470319634,0.606622853062916,0.578212290502793,0.824022346368715,0.510226179234592,0.493575418994413,0.64804469273743,27.5,27.5,27.5,0.226756197575014,0,0.561983466148376,0,0,0,0.635294117647059,0.572549019607843,0.752941176470588,115.188892787673,49.5974152609618,173.754106063843,sylvinite,16,representative_samples_within_polygon,0
PU-0434,428,91457.3459272831,23140.0283730515,40461.0408474257,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1186.13791755642,431.963470319634,1845.66210045662,0.786247511799459,0.681005586592179,0.9,0.522905027932961,0.483798882681564,0.628491620111732,16.5811561627267,7.5,22.5,0.532762687653303,0.272727280855179,0.719008266925812,0.31031746031746,0,0.85,0.455975723622782,0.0313725490196078,0.796078431372549,104.41189581219,6.66079608680553,255.309711399852,carnallite,56,representative_samples_within_polygon,0
PU-0435,435,5401.50767892699,21495.8672248693,40416.8076408824,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,337.269410789724,331.175054790727,358.440822644627,0.665390295636841,0.578212290502793,0.841899441340782,0.53463687150838,0.3,0.65,27.5,27.5,27.5,0.0468319558228056,0.00826446246355772,0.0991735532879829,,,,,,,29.4824594749771,2.79140446199381,61.9294707764086,sylvinite,6,representative_samples_within_polygon,0
PU-0436,439,193717.707212419,27115.9010003056,40416.8076408824,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,714.81624100615,235.616438356164,1995.53848615602,0.666921501976052,0.457541899441341,0.846368715083799,0.480356490845216,0.384078212290503,0.555545908327752,11.2897248551026,7.5,27.5,0.685594952394885,0.140495866537094,0.917355358600616,0.215584415584416,0,0.538888888888889,0.477226041931924,0.0235294117647059,0.849673202614379,723.388902350011,586.805743375992,843.89172478365,carnallite,93,representative_samples_within_polygon,0
PU-0437,437,10434.730743381,22927.9350906101,40409.4354397919,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1181.38099194515,471.232876712329,1904.56621004566,0.837430167597765,0.806145251396648,0.9,0.543978895096214,0.522905027932961,0.624581005586592,21.9700042315977,20.6428988841837,22.5,0.316804407371415,0.173553720116615,0.429752051830292,0.151851851851852,0,0.805555555555556,0.179956427015251,0.0235294117647059,0.366013071895425,221.7557453805,134.834042249195,307.540356558911,carnallite,9,representative_samples_within_polygon,0
PU-0438,442,3437.32306840825,23435.8196243903,40409.4354397919,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1466.750846576,1433.33333333333,1478.32700272442,0.688454376163873,0.685474860335196,0.689944134078212,0.535940409683426,0.489664804469274,0.628491620111732,15.9976378506336,13.8230510629195,18.460226498184,0.130853993197282,0.0826446264982224,0.173553720116615,,,,,,,25.5760857795414,3.55074380818926,57.5628013164016,carnallite,6,representative_samples_within_polygon,0
PU-0439,436,8838.83074733504,22615.7109919748,40402.0632387013,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,134.170003889237,0,267.16537104204,0.768706414571454,0.761578530193585,0.783798882681564,0.571634620842248,0.515083798882682,0.632402234636872,27.5,27.5,27.5,0.349173555150628,0.198347106575966,0.479338854551315,0.0208333333333333,0,0.0611111111111111,0.502287581699346,0.0888888888888889,0.650980392156863,204.624893790825,166.728777958816,253.635772019543,carnallite,8,representative_samples_within_polygon,0
PU-0440,444,20992.2230249208,24571.6748837335,40394.6910376108,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,2862.4363775444,2788.12785388128,2984.47488584475,0.801031383451557,0.778077115870522,0.859776536312849,0.560309079392152,0.557884695456357,0.567927087609789,10.3277602913337,7.5,12.5,0.100206613074988,0,0.297520667314529,0.126736111111111,0,0.311111111111111,0.239787581699346,0.0274509803921569,0.535947712418301,134.395624433953,45.9692762472597,215.815120499599,carnallite,16,representative_samples_within_polygon,0
PU-0441,450,41370.6383590533,26383.215115508,40372.5744343392,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,3523.45516719465,3259.36073059361,3887.67123287671,0.720312491795271,0.578212290502793,0.88659217877095,0.585809029832087,0.562576665025676,0.616693687778983,8.03426944393199,7.5,11.3733165294611,0,0,0,0,0,0,0.182483660130719,0.0392156862745098,0.352941176470588,515.032275886848,448.149509851142,596.288758685185,carnallite,29,representative_samples_within_polygon,0
PU-0442,446,38301.5999051173,25109.3407930758,40372.5744343392,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,2649.98429584214,494.320621697049,3514.61187214612,0.800804982289782,0.739106145251397,0.9,0.551086063493694,0.511173184357542,0.571787709497207,11.6000548572104,7.5,12.5,0,0,0,0,0,0,0.374509803921569,0.0784313725490197,0.96078431372549,41.026321935791,0.543145193086839,135.636682971937,carnallite,28,representative_samples_within_polygon,0
PU-0443,449,69605.7921352621,26108.4579087089,40365.2022332487,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,3791.82320802964,3573.51598173516,4084.01826484018,0.729176882544587,0.618435754189944,0.873184357541899,0.56939049275425,0.550279329608939,0.591340782122905,11.1594154028328,7.5,12.5,0,0,0,0.0329218106995885,0,0.255555555555556,0.307722101186154,0.0235294117647059,0.917647058823529,325.537901152934,163.799172616058,463.339131445543,carnallite,36,representative_samples_within_polygon,0
PU-0444,438,12030.6307394279,26653.8093343253,40365.2022332487,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,2339.30293231053,1884.93150684932,2787.69837977186,0.694634578887645,0.613966480446927,0.783798882681564,0.607960013239994,0.597206703910615,0.628491620111732,7.5,7.5,7.5,0.429063359896342,0.380165278911591,0.487603306770325,0,0,0,0.208627450980392,0.117647058823529,0.470588235294118,646.650929778402,582.329762472024,715.933637034205,carnallite,12,representative_samples_within_polygon,0
PU-0445,440,32409.0460735605,27673.7413898675,40365.2022332487,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,403.258898981001,235.616438356164,1197.71689497717,0.664895036999339,0.558257588249476,0.783798882681564,0.40627094972067,0.384078212290503,0.65,8.79431978450797,7.5,13.3533164479528,0.315289259515703,0,0.925619840621948,0.161388888888889,0.00555555555555556,0.3,0.366601307189543,0.0418300653594771,0.763398692810457,387.148114095859,345.29611296509,433.480849635149,carnallite,20,representative_samples_within_polygon,0
PU-0446,441,27989.6306998931,27831.934933176,40365.2022332487,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,368.727905529035,137.442922374429,981.735159817351,0.661502735994897,0.546927374301676,0.739106145251397,0.475977653631285,0.384078212290503,0.65,9.50723858492998,7.5,16.9041604257287,0.342322749526877,0,0.958677709102631,0.154970760233918,0,0.294444444444444,0.392225662194702,0.0392156862745098,0.569934640522876,236.732446060804,195.39586655543,275.356637260308,carnallite,19,representative_samples_within_polygon,0
PU-0447,453,86424.1228628299,29084.9943156993,40365.2022332487,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,301.455262838607,39.2694063926938,1786.75799086758,0.285842494316232,0.283240223463687,0.290765996669795,0.570472835158684,0.305865921787709,0.65,8.3151021071592,7.5,12.5,0.147625992111131,0,0.884297549724579,0.0591111111111111,0,0.3,0.297437908496732,0.0235294117647059,0.717647058823529,179.637423560537,11.6479802987087,312.827780488717,carnallite,51,representative_samples_within_polygon,0
PU-0448,448,64818.0921471221,25762.9299062191,40357.8300321581,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,3554.41009876477,3318.26484018265,3887.67123287671,0.757171976703592,0.627374301675978,0.841899441340782,0.554962587850511,0.548324022346369,0.599162011173184,12.360524909241,10.2407160249486,12.5,0,0,0,0.00160818713450292,0,0.0333333333333333,0.22483660130719,0.0235294117647059,0.705882352941176,94.1796075529256,2.65245594150182,244.996032543871,carnallite,42,representative_samples_within_polygon,0
PU-0449,454,16941.0922657256,28710.3253973368,40350.4578310676,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,354.827136333985,137.442922374429,903.196347031963,0.284595428827938,0.283240223463687,0.287799907571074,0.65,0.65,0.65,7.63686314703998,7.5,8.06630312143262,0.618654072284698,0.256198346614838,0.859504103660583,0.00151515151515152,0,0.0111111111111111,0.371479500891266,0.0588235294117647,0.705882352941176,47.3083651391206,1.36565801156436,107.031954453888,mixed_salts,14,representative_samples_within_polygon,0
PU-0450,447,60275.915235297,25434.0538556565,40350.4578310676,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,3522.95592782621,3200.45662100457,3848.40182648402,0.758160811500475,0.649720670391061,0.832960893854749,0.569599117099749,0.550279329608939,0.628491620111732,8.19247624422743,7.5,12.5,0,0,0,0.00259259259259259,0,0.0111111111111111,0.308671023965142,0.0549019607843138,0.890196078431372,87.8229528414114,1.00548073012397,158.736941863049,carnallite,36,representative_samples_within_polygon,0
PU-0451,451,15713.4768841505,26549.7346347802,40343.085629977,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,2899.39117199391,2552.51141552511,3278.99543378995,0.709806826781051,0.605027932960894,0.824022346368715,0.605076366892873,0.589347008621987,0.618875229852772,7.5,7.5,7.5,0.0337465560684601,0,0.0826446264982224,0,0,0,0.193627450980392,0.0274509803921569,0.250980392156863,598.424867680979,552.505622673158,648.75525947697,replacement_rock_salt,12,representative_samples_within_polygon,0
PU-0452,452,89738.6843930815,28352.3084309016,40343.085629977,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,248.343954935607,39.2694063926938,1060.27397260274,0.281655233401577,0.26536312849162,0.288099477851541,0.63460490822275,0.558100558659218,0.65,11.6238441951855,7.5,12.5,0.730333636756296,0.165289252996445,0.958677709102631,0.0031986531986532,0,0.0111111111111111,0.234977223212517,0.0209150326797386,0.713725490196078,99.6047480064145,11.2073216313074,230.01979521641,carnallite,54,representative_samples_within_polygon,0
PU-0453,443,32777.3306880334,24389.1438722236,40335.7134288865,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,2648.97756601151,2356.16438356164,2984.47488584475,0.817002923224509,0.743575418994413,0.88659217877095,0.558819344973471,0.550848232329769,0.566287013756678,11.5987269388918,7.5,12.5,0.0941430101495074,0,0.404958665370941,0.107407407407407,0,0.222222222222222,0.197696856520386,0.0222222222222221,0.345098039215686,159.891845266756,37.3147828754002,275.718213267997,carnallite,23,representative_samples_within_polygon,0
PU-0454,445,48613.5691103422,24792.9537064586,40320.9690267054,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,3025.80212439045,431.834110740095,3514.61187214612,0.820916487902974,0.774860335195531,0.877653631284916,0.544019543506794,0.495530726256983,0.603072625698324,11.1859129897733,7.5,12.5,0.0378161777431766,0,0.256198346614838,0.0956228956228956,0,0.355555555555556,0.246662705486235,0.0509803921568628,0.572549019607843,40.4195705301515,2.61660338469626,113.825213843405,carnallite,33,representative_samples_within_polygon,0
PU-0455,455,26148.207627532,21665.7171345269,40284.1080212527,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,490.539233043707,255.251141552511,1943.83561643836,0.655822833990623,0.587150837988827,0.841899441340782,0.555870877222941,0.436871508379888,0.65,27.5,27.5,27.5,0.294765841304546,0,0.495867758989334,0,0,0,0.193137254901961,0.0509803921568628,0.43921568627451,84.838543304097,4.18464715988071,174.183886248412,carnallite,21,representative_samples_within_polygon,0
PU-0456,460,13749.2922736325,23602.3391436625,40261.9914179811,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1632.95281582953,1315.52511415525,1845.66210045662,0.705652114296478,0.685474860335196,0.731886528409262,0.493249534450652,0.425139664804469,0.522905027932961,13.0129546299436,7.5,17.5,0.290633607034882,0.0578512400388718,0.446280986070633,0.36358024691358,0,0.672222222222222,0.498910675381264,0.158169934640523,0.784313725490196,25.2620526193588,1.940900181223,79.0273341040592,carnallite,12,representative_samples_within_polygon,0
PU-0457,463,13749.2922736325,24185.1574611151,40247.2470158001,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,1048.13598674953,100.002,2336.5296803653,0.826242462969983,0.798198662530036,0.833990496095659,0.551582867783985,0.550279329608939,0.552234636871508,12.9187677994771,11.6840987363399,15.0906003376642,0.171717170625925,0.0495867766439915,0.380165278911591,0.141975308641975,0.0777777777777778,0.216666666666667,0.349310094408134,0.112418300653595,0.661437908496732,115.249827346431,81.4277639434699,162.021398561273,carnallite,9,representative_samples_within_polygon,0
PU-0458,461,15958.999960466,23843.7924466071,40239.8748147095,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,477.40002933491,104.033410800948,1610.04566210046,0.779806660605349,0.752609209218779,0.810383685543023,0.501885474860335,0.493575418994413,0.522905027932961,11.1772212502889,7.5,12.5,0.536501372853915,0.504132211208344,0.586776852607727,0.138888888888889,0.00555555555555556,0.422222222222222,0.385383244206774,0.0405228758169935,0.83921568627451,60.5240442134831,4.31003572983434,118.390837990295,carnallite,12,representative_samples_within_polygon,0
PU-0459,462,4419.41537366737,24043.6158697338,40239.8748147095,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,146.565402083328,112.049225890172,207.585842283586,0.821381459353695,0.783798882681564,0.873184357541899,0.548616718792369,0.544413407821229,0.550279329608939,9.68419712533033,8.84500774846881,10.5784905591284,0.340495869517326,0.198347106575966,0.429752051830292,0.182222222222222,0,0.377777777777778,0.597124183006536,0.301960784313726,0.844444444444444,12.4200227723216,8.64367806049923,16.3010776669807,carnallite,5,representative_samples_within_polygon,0
PU-0460,464,7733.97690391808,25167.622624821,40232.502613619,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,3210.27397260274,3102.28310502283,3298.6301369863,0.820111731843575,0.792737430167598,0.832960893854749,0.559732798493384,0.55756010075742,0.564331133817831,11.875,7.5,12.5,0,0,0,0,0,0,0.176470588235294,0.176470588235294,0.176470588235294,77.9889693874934,30.0073864396203,123.379738237069,carnallite,8,representative_samples_within_polygon,0
PU-0461,459,129390.66121793,23086.1286339187,40158.7806027136,Figure 13 clean red vector overlay (image15),red-line closed-region segmentation,D,12,978.879372247716,274.885844748858,2022.37442922374,0.782791040528746,0.707821229050279,0.88659217877095,0.459729325674719,0.382122905027933,0.65,20.7801672031198,17.5,27.5,0.601908975503814,0.157024800777435,0.809917330741882,0.311253561253561,0,0.933333333333333,0.325523713759008,0.0235294117647059,0.819607843137255,50.4788238256173,0.41963253451218,137.627172130327,carnallite,71,representative_samples_within_polygon,0
