scope,seed,fold_id,rows,crps,nll,coverage_50,mean_width_50,median_width_50,interval_score_50,coverage_80,mean_width_80,median_width_80,interval_score_80,coverage_95,mean_width_95,median_width_95,interval_score_95,mean_interval_width,median_interval_width,mean_interval_score
fold_seed,42121,rolling_origin_2021-11-02,91,5.000950017655843,3.555486821266072,0.34065934065934067,5.348311427529137,5.286663857419832,21.954484966341145,0.6703296703296703,11.096048483530593,10.952489954568648,38.75203957523828,0.8791208791208791,20.189036636539235,19.860264561712505,92.82735072534598,12.211132182532989,10.952489954568648,51.17795842230847
fold_seed,42121,rolling_origin_2022-03-01,14,7.964282363575427,4.123866318624106,0.21428571428571427,5.790499133527446,5.338329979083776,35.32414022997487,0.42857142857142855,12.174070517890671,11.189996509269701,63.33416632396942,0.8571428571428571,22.77229749378007,20.794951301921344,143.87769713261218,13.578955715066064,11.297900815324578,80.84533456218549
fold_seed,42121,rolling_origin_2022-05-17,89,4.376370437079597,3.2740355003031056,0.5056179775280899,6.358436786803759,6.136874420667731,19.197216199170793,0.797752808988764,13.468907547837397,12.965789263185645,33.639716315845064,0.9101123595505618,25.59001761179983,24.51039158034974,73.52853375680775,15.139120648813662,12.965789263185645,42.121822090607864
fold_seed,42121,rolling_origin_2022-07-19,13,10.939516908901357,5.137068077546544,0.15384615384615385,6.512776617423382,6.1496313002251455,47.79312851801107,0.46153846153846156,13.824791331027718,13.028343461806127,93.74234164209336,0.46153846153846156,26.38227484881223,24.75931113453778,215.08122210299246,15.573280932421108,13.028343461806127,118.87223075436563
fold_seed,42121,rolling_origin_2022-10-18,90,6.006755491638301,3.483046568143565,0.4666666666666667,7.35115674105731,7.146619570834847,26.232659318613095,0.7888888888888889,15.556435202169387,15.041208778396573,48.592163907903824,0.9,29.505906744592664,28.224753553478447,114.38240835965749,17.471166229273123,15.078917413752862,63.06907719539147
fold_seed,42121,rolling_origin_2023-01-17,12,8.666177747379729,3.808752496699808,0.4166666666666667,10.831851863545353,7.399612835181548,40.146713643386185,0.6666666666666666,23.525916808954577,15.779602028484051,56.47662881032813,0.9166666666666666,47.18089471709101,30.404164673554753,77.89111717772381,27.17955446319698,17.43322894050784,58.17148654381271
fold_seed,42121,rolling_origin_2023-05-16,88,5.173307333827693,3.459765687590171,0.3068181818181818,6.959388073090134,5.597863068562273,23.646110551376022,0.6704545454545454,15.063352929450417,12.072489019887943,33.992169327331524,0.9431818181818182,29.98845736397624,23.61383432721803,47.375383819665174,17.337066122172264,12.605734870235395,35.00455456612424
fold_seed,42121,rolling_origin_2023-07-25,14,14.85377814494523,4.584065009282645,0.14285714285714285,9.567275122652282,5.675974344718547,66.07527135391108,0.42857142857142855,20.91463381268966,12.191197862822206,117.46011642212513,0.7142857142857143,42.51419296642165,23.846867320889814,207.5661923610242,24.33203396725453,17.74426317785829,130.36719337902014
fold_seed,42121,rolling_origin_2023-11-07,88,6.4231176335242886,3.6881856716211674,0.2840909090909091,8.83620087933247,5.825252703755467,28.41690622283828,0.6818181818181818,19.31812790364577,12.439871253084421,42.661869707204005,0.8977272727272727,39.32637065152558,24.03989977721809,85.74287619045063,22.49356647816794,12.409645300425595,52.273884040164305
seed_aggregate,42117,ALL,595,5.485815870076737,3.5145636975325814,0.3865546218487395,6.537917845168593,5.781274582183553,24.37759543809551,0.6890756302521008,13.837057148675976,12.134560071343913,41.00857734521295,0.892436974789916,26.32365505161113,22.70913322463624,83.95436153847615,15.566210015151901,12.442766087417048,49.78017810726154
seed_aggregate,42118,ALL,595,5.772388396800553,3.578416390261427,0.3445378151260504,6.701458464092654,5.6939179577506,25.717082252834228,0.6722689075630253,14.240864374136857,11.993479355799968,41.68834216767724,0.8974789915966387,27.283939588801424,22.388959361247345,84.40516984605465,16.075420809010314,12.222425600694631,50.6035314221887
seed_aggregate,42119,ALL,595,5.418830051082681,3.5073472526938905,0.3915966386554622,6.6121715118317645,5.644530293276741,24.00806081912049,0.6974789915966386,14.093897471456494,11.92121683103219,40.25553097733893,0.9025210084033614,27.190272892911555,22.48678192580844,81.08779404542602,15.965447292066607,12.264615872187896,48.450461947295146
seed_aggregate,42120,ALL,595,5.603574850748229,3.5516700819011127,0.37142857142857144,6.4179612620443605,5.575245051294196,24.8055698812174,0.6722689075630253,13.66411502726629,11.729965330032147,41.858535593210284,0.8873949579831932,26.295776096989854,22.092914975502133,86.5552572530061,15.459284128766834,12.028720777910971,51.0731209091446
seed_aggregate,42121,ALL,595,5.532218175273512,3.537901938773884,0.34789915966386553,6.734865998320144,5.7158672005236255,24.567614527106162,0.6957983193277311,14.364050309832212,12.047900765223865,40.481830366486264,0.8957983193277311,27.745799492481932,22.738719071942512,82.1660141973148,16.281571933544765,12.313649260591365,49.07181969696908
