point_id,profile_label,figure_order,distance_label_as_printed_km,distance_value_from_label_km,method,observation_interval_label,source_pixel_x,source_pixel_y,signed_displacement_mm,digitization_envelope_half_width_mm,reading_status,reading_envelope_interpretation,source_file,source_sha256,pdf_page,provenance,eligible_as_t1_time_series,mapped_synthetic_point_id,input_table,input_row_number,input_table_sha256,origin_class,provenance_hash,reading_priority
SUP01-P5-RADAR-2011_2016-012,5,12,0.600000000,0.600000000,radar,2011-2016,471.826086957,229.500000000,-144.700000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,61,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-013,5,13,0.650000000,0.650000000,radar,2011-2016,504.173913043,238.500000000,-154.100000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,62,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-014,5,14,0.700000000,0.700000000,radar,2011-2016,536.521739130,247.500000000,-163.500000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,63,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-015,5,15,0.750000000,0.750000000,radar,2011-2016,568.869565217,256.500000000,-172.900000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,64,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-016,5,16,0.800000000,0.800000000,radar,2011-2016,601.217391304,273.500000000,-190.700000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,65,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-017,5,17,0.850000000,0.850000000,radar,2011-2016,633.565217391,296.500000000,-214.700000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,66,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-018,5,18,0.900000000,0.900000000,radar,2011-2016,665.913043478,325.500000000,-245.000000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,67,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-019,5,19,0.950000000,0.950000000,radar,2011-2016,698.260869565,348.500000000,-269.000000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,68,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-020,5,20,1.000000000,1.000000000,radar,2011-2016,730.608695652,363.500000000,-284.700000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,69,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-021,5,21,1.050000000,1.050000000,radar,2011-2016,762.956521739,347.000000000,-267.500000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,70,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-022,5,22,1.100000000,1.100000000,radar,2011-2016,795.304347826,319.500000000,-238.700000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,71,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-023,5,23,1.150000000,1.150000000,radar,2011-2016,827.652173913,293.500000000,-211.600000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,72,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2011_2016-024,5,24,1.200000000,1.200000000,radar,2011-2016,860.000000000,254.500000000,-170.800000000,3.100000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,73,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-001,5,1,0.000000000,0.000000000,radar,2015-2016,116.000000000,135.000000000,-46.000000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,74,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-002,5,2,0.100000000,0.100000000,radar,2015-2016,148.347826087,125.000000000,-35.500000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,75,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-003,5,3,0.150000000,0.150000000,radar,2015-2016,180.695652174,120.000000000,-30.300000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,76,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-004,5,4,0.200000000,0.200000000,radar,2015-2016,213.043478261,117.000000000,-27.200000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,77,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-005,5,5,0.250000000,0.250000000,radar,2015-2016,245.391304348,116.000000000,-26.100000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,78,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-006,5,6,0.300000000,0.300000000,radar,2015-2016,277.739130435,112.000000000,-21.900000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,79,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-007,5,7,0.350000000,0.350000000,radar,2015-2016,310.086956522,112.000000000,-21.900000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,80,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-008,5,8,0.400000000,0.400000000,radar,2015-2016,342.434782609,112.000000000,-21.900000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,81,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-009,5,9,0.450000000,0.450000000,radar,2015-2016,374.782608696,115.000000000,-25.100000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,82,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-010,5,10,0.500000000,0.500000000,radar,2015-2016,407.130434783,118.000000000,-28.200000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,83,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-011,5,11,0.550000000,0.550000000,radar,2015-2016,439.478260870,120.000000000,-30.300000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,84,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-012,5,12,0.600000000,0.600000000,radar,2015-2016,471.826086957,121.000000000,-31.300000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,85,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-013,5,13,0.650000000,0.650000000,radar,2015-2016,504.173913043,122.000000000,-32.400000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,86,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-014,5,14,0.700000000,0.700000000,radar,2015-2016,536.521739130,120.000000000,-30.300000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,87,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-015,5,15,0.750000000,0.750000000,radar,2015-2016,568.869565217,120.000000000,-30.300000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,88,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-016,5,16,0.800000000,0.800000000,radar,2015-2016,601.217391304,121.000000000,-31.300000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,89,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-017,5,17,0.850000000,0.850000000,radar,2015-2016,633.565217391,124.000000000,-34.500000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,90,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-018,5,18,0.900000000,0.900000000,radar,2015-2016,665.913043478,127.000000000,-37.600000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,91,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-019,5,19,0.950000000,0.950000000,radar,2015-2016,698.260869565,132.000000000,-42.800000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,92,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-020,5,20,1.000000000,1.000000000,radar,2015-2016,730.608695652,134.000000000,-44.900000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,93,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-021,5,21,1.050000000,1.050000000,radar,2015-2016,762.956521739,132.000000000,-42.800000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,94,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-022,5,22,1.100000000,1.100000000,radar,2015-2016,795.304347826,128.000000000,-38.700000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,95,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-023,5,23,1.150000000,1.150000000,radar,2015-2016,827.652173913,125.000000000,-35.500000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,96,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P5-RADAR-2015_2016-024,5,24,1.200000000,1.200000000,radar,2015-2016,860.000000000,126.000000000,-36.600000000,8.400000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_5/points.csv,97,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,DIGITIZED,63553b4642da045cbdf9c324574e96728bff5becae7c8f9005dbde9068c89f95,accepted_atlas
SUP01-P17-LEVELING-2011_2016-001,17,1,0.000000000,0.000000000,leveling,2011-2016,135.500000000,312.500000000,-132.200000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,2,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2011_2016-002,17,2,0.100000000,0.100000000,leveling,2011-2016,205.900000000,337.500000000,-147.200000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,3,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2011_2016-003,17,3,0.200000000,0.200000000,leveling,2011-2016,276.300000000,375.500000000,-169.900000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,4,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2011_2016-004,17,4,0.200000000,0.200000000,leveling,2011-2016,346.700000000,385.500000000,-175.800000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,5,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2011_2016-005,17,5,0.300000000,0.300000000,leveling,2011-2016,417.100000000,373.500000000,-168.700000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,6,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2011_2016-006,17,6,0.300000000,0.300000000,leveling,2011-2016,487.500000000,357.000000000,-158.800000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,7,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
